,Clean Age,Clean Name,Clean Ticket_p,Given Names_p,Title_p,Family Name_p,Unnamed: 0_p,PassengerId,Survived,Pclass_p,Name_p,Sex,is_adult_man,is_woman_or_child,is_male,is_female,Age_p,SibSp,Parch,Ticket_p,Fare,Cabin,Embarked_p,Clean Ticket_s,Pclass_s,Given Names_s,Title_s,Family Name_s,Unnamed: 0_s,Name_s,Age_s,Class/Dept,Ticket_s,Embarked_s,Job,_merge,Match Potential_x,_merge_x,Match Potential_y,_merge_y
691,20.0,mr william henry saundercock,2151,william henry,mr,saundercock,12.0,13.0,0.0,3.0,"Saundercock, Mr. William Henry",male,True,False,True,False,20.0,0.0,0.0,A/5. 2151,8.05,,S,2151,3.0,william henry,mr,saundercock,1998.0,"SAUNDERCOCK, Mr William Henry",19,3rd class passenger,2151£8               1s               ,Southampton,Miner                             ,both,,,,
692,24.5,mr frederick charles sawyer,342826,frederick charles,mr,sawyer,676.0,677.0,0.0,3.0,"Sawyer, Mr. Frederick Charles",male,True,False,True,False,24.5,0.0,0.0,342826,8.05,,S,342826,3.0,frederick charles,mr,sawyer,2004.0,"SAWYER, Mr Frederick Charles",33,3rd class passenger,342826£8               1s               ,Southampton,Gardener                             ,both,,,,
693,22.0,mr james scanlan,36209,james,mr,scanlan,468.0,469.0,0.0,3.0,"Scanlan, Mr. James",male,False,False,True,False,,0.0,0.0,36209,7.725,,Q,36209,3.0,james,mr,scanlan,2006.0,"SCANLAN, Mr James",22,3rd class passenger,36209£7               14s               6d,Queenstown,                             ,both,,,,
694,26.0,mr august schmidt,248659,august,mr,schmidt,137.0,1029.0,,2.0,"Schmidt, Mr. August",male,True,False,True,False,26.0,0.0,0.0,248659,13.0,,S,248659,2.0,august,mr,schmidt,2011.0,"SCHMIDT, Mr August",26,2nd class passenger,248659£13                             ,Southampton,                             ,both,,,,
695,42.0,mr todor sdycoff,349222,todor,mr,sdycoff,410.0,411.0,0.0,3.0,"Sdycoff, Mr. Todor",male,False,False,True,False,,0.0,0.0,349222,7.8958,,S,349222,3.0,todor,mr,sdycoff,2016.0,"SDYCOFF, Mr Todor",42,3rd class passenger,349222£7               17s               11d,Southampton,                             ,both,,,,
696,25.0,mr charles frederick waddington sedgwick,244361,charles frederick waddington,mr,sedgwick,343.0,344.0,0.0,2.0,"Sedgwick, Mr. Charles Frederick Waddington",male,True,False,True,False,25.0,0.0,0.0,244361,13.0,,S,244361,2.0,charles frederick waddington,mr,sedgwick,2017.0,"SEDGWICK, Mr Charles Frederick Waddington",25,2nd class passenger,244361£13                             ,Southampton,                             ,both,,,,
697,34.0,mr frederic kimber seward,113794,frederic kimber,mr,seward,447.0,448.0,1.0,1.0,"Seward, Mr. Frederic Kimber",male,True,False,True,False,34.0,0.0,0.0,113794,26.55,,S,113794,1.0,frederic kimber,mr,seward,2025.0,"SEWARD, Mr Frederic Kimber",34,1st class passenger,113794£26               11s               ,Southampton,Lawyer                             ,both,,,,
698,24.0,mr patrick shaughnessy,370374,patrick,mr,shaughnessy,47.0,939.0,,3.0,"Shaughnessy, Mr. Patrick",male,False,False,True,False,,0.0,0.0,370374,7.75,,Q,370374,3.0,patrick,mr,shaughnessy,2029.0,"SHAUGHNESSY, Mr Patrick",24,3rd class passenger,370374£7               15s               ,Queenstown,Farm Labourer                             ,both,,,,
699,20.0,miss ellen natalia shine,330968,ellen natalia,miss,shine,111.0,1003.0,,3.0,"Shine, Miss. Ellen Natalia",female,False,True,False,True,,0.0,0.0,330968,7.7792,,Q,330968,3.0,ellen natalia,miss,shine,2041.0,"SHINE, Miss Ellen Natalia",20,3rd class passenger,330968£7               16s               7d,Queenstown,                             ,both,,,,
700,22.0,mr charles joseph shorney,374910,charles joseph,mr,shorney,95.0,96.0,0.0,3.0,"Shorney, Mr. Charles Joseph",male,False,False,True,False,,0.0,0.0,374910,8.05,,S,374910,3.0,charles joseph,mr,shorney,2042.0,"SHORNEY, Mr Charles Joseph",22,3rd class passenger,374910£8               1s               ,Southampton,Valet                             ,both,,,,
701,35.0,mr spencer victor silverthorne,17475,spencer victor,mr,silverthorne,701.0,702.0,1.0,1.0,"Silverthorne, Mr. Spencer Victor",male,True,False,True,False,35.0,0.0,0.0,PC 17475,26.2875,E24,S,17475,1.0,spencer victor,mr,silverthorne,2046.0,"SILVERTHORNE, Mr Spencer Victor",35,1st class passenger,17475£26               5s               9d,Southampton,                             ,both,,,,
702,50.0,mr william baird silvey,13507,william baird,mr,silvey,434.0,435.0,0.0,1.0,"Silvey, Mr. William Baird",male,True,False,True,False,50.0,1.0,0.0,13507,55.9,E44,S,13507,1.0,william baird,mr,silvey,2047.0,"SILVEY, Mr William Baird",50,1st class passenger,13507£55               18s               ,Cherbourg,                             ,both,,,,
703,39.0,mr john simmons,392082,john,mr,simmons,563.0,564.0,0.0,3.0,"Simmons, Mr. John",male,False,False,True,False,,0.0,0.0,SOTON/OQ 392082,8.05,,S,392082,3.0,john,mr,simmons,2049.0,"SIMMONS, Mr John",39,3rd class passenger,392082£8               1s               ,Southampton,General Labourer                             ,both,,,,
704,20.0,miss maude sincock,33112,maude,miss,sincock,176.0,1068.0,,2.0,"Sincock, Miss. Maude",female,False,True,False,True,20.0,0.0,0.0,C.A. 33112,36.75,,S,33112,2.0,maude,miss,sincock,2056.0,"SINCOCK, Miss Maude",20,2nd class passenger,33112£36               15s               ,Southampton,                             ,both,,,,
705,30.0,miss anna sinkkonen,250648,anna,miss,sinkkonen,747.0,748.0,1.0,2.0,"Sinkkonen, Miss. Anna",female,False,True,False,True,30.0,0.0,0.0,250648,13.0,,S,250648,2.0,anna,miss,sinkkonen,2057.0,"SINKKONEN, Miss Anna",30,2nd class passenger,250648£13                             ,Southampton,                             ,both,,,,
706,22.0,mr orsen sirayanian,2669,orsen,mr,sirayanian,60.0,61.0,0.0,3.0,"Sirayanian, Mr. Orsen",male,True,False,True,False,22.0,0.0,0.0,2669,7.2292,,C,2669,3.0,orsen,mr,sirayanian,2058.0,"SIRAYANIAN, Mr Orsen",22,3rd class passenger,2669£7               4s               7d,Cherbourg,Farmer                             ,both,,,,
707,20.0,mr maurice sirota,392092,maurice,mr,sirota,837.0,838.0,0.0,3.0,"Sirota, Mr. Maurice",male,False,False,True,False,,0.0,0.0,392092,8.05,,S,392092,3.0,maurice,mr,sirota,2059.0,"SIROTA, Mr Maurice",20,3rd class passenger,392092£8               1s               ,Southampton,Tailor                             ,both,,,,
708,40.0,mr husein sivic,349251,husein,mr,sivic,561.0,562.0,0.0,3.0,"Sivic, Mr. Husein",male,True,False,True,False,40.0,0.0,0.0,349251,7.8958,,S,349251,3.0,husein,mr,sivic,2060.0,"SIVIC, Mr Husein",40,3rd class passenger,349251£7               17s               11d,Southampton,General Labourer                             ,both,,,,
709,21.0,mr antti wilhelm sivola,3101280,antti wilhelm,mr,sivola,173.0,174.0,0.0,3.0,"Sivola, Mr. Antti Wilhelm",male,True,False,True,False,21.0,0.0,0.0,STON/O 2. 3101280,7.925,,S,3101280,3.0,antti wilhelm,mr,sivola,2062.0,"SIVOLA, Mr Antti Wilhelm",21,3rd class passenger,3101280£7               18s               6d,Southampton,General Labourer                             ,both,,,,
710,10.0,master karl thorsten skoog,347088,karl thorsten,master,skoog,819.0,820.0,0.0,3.0,"Skoog, Master. Karl Thorsten",male,False,True,True,False,10.0,3.0,2.0,347088,27.9,,S,347088,3.0,karl thorsten,master,skoog,2069.0,"SKOOG, Master Karl Thorsten",11,3rd class passenger,347088£27               18s               ,Southampton,                             ,both,,,,
711,9.0,miss mabel skoog,347088,mabel,miss,skoog,634.0,635.0,0.0,3.0,"Skoog, Miss. Mabel",female,False,True,False,True,9.0,3.0,2.0,347088,27.9,,S,347088,3.0,mabel,miss,skoog,2071.0,"SKOOG, Miss Mabel",9,3rd class passenger,347088£27               18s               ,Southampton,                             ,both,,,,
712,4.0,master harald skoog,347088,harald,master,skoog,63.0,64.0,0.0,3.0,"Skoog, Master. Harald",male,False,True,True,False,4.0,3.0,2.0,347088,27.9,,S,347088,3.0,harald,master,skoog,2070.0,"SKOOG, Master Harald",5,3rd class passenger,347088£27               18s               ,Southampton,                             ,both,,,,
713,2.0,miss margit elizabeth skoog,347088,margit elizabeth,miss,skoog,642.0,643.0,0.0,3.0,"Skoog, Miss. Margit Elizabeth",female,False,True,False,True,2.0,3.0,2.0,347088,27.9,,S,347088,3.0,margit elizabeth,miss,skoog,2072.0,"SKOOG, Miss Margit Elizabeth",2,3rd class passenger,347088£27               18s               ,Southampton,                             ,both,,,,
714,42.0,mr petco slabenoff,349214,petco,mr,slabenoff,601.0,602.0,0.0,3.0,"Slabenoff, Mr. Petco",male,False,False,True,False,,0.0,0.0,349214,7.8958,,S,349214,3.0,petco,mr,slabenoff,2073.0,"SLABENOFF, Mr Petco",42,3rd class passenger,349214£7               17s               11d,Southampton,General Labourer                             ,both,,,,
715,30.0,miss hilda mary slayter,234818,hilda mary,miss,slayter,322.0,323.0,1.0,2.0,"Slayter, Miss. Hilda Mary",female,False,True,False,True,30.0,0.0,0.0,234818,12.35,,Q,234818,2.0,hilda mary,miss,slayter,2074.0,"SLAYTER, Miss Hilda Mary",30,2nd class passenger,234818£12               7s               ,Queenstown,                             ,both,,,,
716,35.0,mr richard james slemen,28206,richard james,mr,slemen,812.0,813.0,0.0,2.0,"Slemen, Mr. Richard James",male,True,False,True,False,35.0,0.0,0.0,28206,10.5,,S,28206,2.0,richard james,mr,slemen,2075.0,"SLEMEN, Mr Richard James",35,2nd class passenger,28206£10               10s               ,Southampton,                             ,both,,,,
717,20.0,mr selman francis slocovski,392086,selman francis,mr,slocovski,87.0,88.0,0.0,3.0,"Slocovski, Mr. Selman Francis",male,False,False,True,False,,0.0,0.0,SOTON/OQ 392086,8.05,,S,392086,3.0,selman francis,mr,slocovski,2082.0,"SLOCOVSKI, Mr Selman Francis",20,3rd class passenger,392086£8               1s               ,Southampton,Merchant                             ,both,,,,
718,28.0,mr william thompson sloper,113788,william thompson,mr,sloper,23.0,24.0,1.0,1.0,"Sloper, Mr. William Thompson",male,True,False,True,False,28.0,0.0,0.0,113788,35.5,A6,S,113788,1.0,william thompson,mr,sloper,2083.0,"SLOPER, Mr William Thompson",28,1st class passenger,113788£35               10s               ,Southampton,Stockbroker                             ,both,,,,
719,56.0,mr john montgomery smart,113792,john montgomery,mr,smart,467.0,468.0,0.0,1.0,"Smart, Mr. John Montgomery",male,True,False,True,False,56.0,0.0,0.0,113792,26.55,,S,113792,1.0,john montgomery,mr,smart,2085.0,"SMART, Mr John Montgomery",56,1st class passenger,113792£26               11s               ,Southampton,                             ,both,,,,
720,37.0,mr mile smiljanic,315037,mile,mr,smiljanic,158.0,159.0,0.0,3.0,"Smiljanic, Mr. Mile",male,False,False,True,False,,0.0,0.0,315037,8.6625,,S,315037,3.0,mile,mr,smiljanic,2086.0,"SMILJANIC, Mr Mile",37,3rd class passenger,315037£8               13s               3d,Southampton,Farm Labourer                             ,both,,,,
721,-1.0,mr richard william smith,113056,richard william,mr,smith,284.0,285.0,0.0,1.0,"Smith, Mr. Richard William",male,False,False,True,False,,0.0,0.0,113056,26.0,A19,S,113056,1.0,richard william,mr,smith,2089.0,"SMITH, Mr Richard William",,1st class passenger,113056£26                             ,Southampton,                             ,both,,,,
722,56.0,mr james clinch smith,17764,james clinch,mr,smith,174.0,175.0,0.0,1.0,"Smith, Mr. James Clinch",male,True,False,True,False,56.0,0.0,0.0,17764,30.6958,A7,C,17764,1.0,james clinch,mr,smith,2088.0,"SMITH, Mr James Clinch",56,1st class passenger,17764£30               13s               11d,Cherbourg,Military                             ,both,,,,
723,40.0,miss marion elsie smith,31418,marion elsie,miss,smith,346.0,347.0,1.0,2.0,"Smith, Miss. Marion Elsie",female,False,True,False,True,40.0,0.0,0.0,31418,13.0,,S,31418,2.0,marion elsie,miss,smith,2092.0,"SMITH, Miss Marion Elsie",39,2nd class passenger,31418£13                             ,Southampton,                             ,both,,,,
724,17.0,miss julia smyth,335432,julia,miss,smyth,160.0,1052.0,,3.0,"Smyth, Miss. Julia",female,False,True,False,True,,0.0,0.0,335432,7.7333,,Q,335432,3.0,julia,miss,smyth,2108.0,"SMYTH, Miss Julia",17,3rd class passenger,335432£7               14s               8d,Queenstown,                             ,both,,,,
725,24.0,mr john pillsbury snyder,21228,john pillsbury,mr,snyder,287.0,1179.0,,1.0,"Snyder, Mr. John Pillsbury",male,True,False,True,False,24.0,1.0,0.0,21228,82.2667,B45,S,21228,1.0,john pillsbury,mr,snyder,2114.0,"SNYDER, Mr John Pillsbury",24,1st class passenger,21228£82               5s               4d,Southampton,                             ,both,,,,
726,25.0,mr samuel james hayden sobey,29178,samuel james hayden,mr,sobey,134.0,135.0,0.0,2.0,"Sobey, Mr. Samuel James Hayden",male,True,False,True,False,25.0,0.0,0.0,C.A. 29178,13.0,,S,29178,2.0,samuel james hayden,mr,sobey,2116.0,"SOBEY, Mr Samuel James Hayden",25,2nd class passenger,29178£13                             ,Southampton,Quarryman                             ,both,,,,
727,30.0,mr francis william somerton,18509,francis william,mr,somerton,488.0,489.0,0.0,3.0,"Somerton, Mr. Francis William",male,True,False,True,False,30.0,0.0,0.0,A.5. 18509,8.05,,S,18509,3.0,francis william,mr,somerton,2117.0,"SOMERTON, Mr Francis William",31,3rd class passenger,18509£8               1s               ,Southampton,                             ,both,,,,
728,23.0,mr woolf spector,3236,woolf,mr,spector,413.0,1305.0,,3.0,"Spector, Mr. Woolf",male,False,False,True,False,,0.0,0.0,A.5. 3236,8.05,,S,3236,3.0,woolf,mr,spector,2119.0,"SPECTOR, Mr Woolf",23,3rd class passenger,3236£8               1s               ,Southampton,General Labourer                             ,both,,,,
729,45.0,mr frederic oakley spedden,16966,frederic oakley,mr,spedden,242.0,1134.0,,1.0,"Spedden, Mr. Frederic Oakley",male,True,False,True,False,45.0,1.0,1.0,16966,134.5,E34,C,16966,1.0,frederic oakley,mr,spedden,2120.0,"SPEDDEN, Mr Frederic Oakley",45,1st class passenger,16966£134               10s               ,Cherbourg,                             ,both,,,,
730,6.0,master robert douglas spedden,16966,robert douglas,master,spedden,196.0,1088.0,,1.0,"Spedden, Master. Robert Douglas",male,False,True,True,False,6.0,0.0,2.0,16966,134.5,E34,C,16966,1.0,robert douglas,master,spedden,2122.0,"SPEDDEN, Master Robert Douglas",6,1st class passenger,16966£134               10s               ,Cherbourg,                             ,both,,,,
731,45.0,mrs marie eugenie spencer,17569,marie eugenie,mrs,spencer,31.0,32.0,1.0,1.0,"Spencer, Mrs. William Augustus (Marie Eugenie)",female,False,True,False,True,,1.0,0.0,PC 17569,146.5208,B78,C,17569,1.0,marie eugenie,mrs,spencer,2124.0,"SPENCER, Mrs Marie Eugenie",45,1st class passenger,17569£146               10s               5d,Cherbourg,                             ,both,,,,
732,57.0,mr william augustus spencer,17569,william augustus,mr,spencer,316.0,1208.0,,1.0,"Spencer, Mr. William Augustus",male,True,False,True,False,57.0,1.0,0.0,PC 17569,146.5208,B78,C,17569,1.0,william augustus,mr,spencer,2123.0,"SPENCER, Mr William Augustus",57,1st class passenger,17569£146               10s               5d,Cherbourg,                             ,both,,,,
733,32.0,mr henry john spinner,369943,henry john,mr,spinner,130.0,1022.0,,3.0,"Spinner, Mr. Henry John",male,True,False,True,False,32.0,0.0,0.0,STON/OQ. 369943,8.05,,S,369943,3.0,henry john,mr,spinner,2125.0,"SPINNER, Mr Henry John",32,3rd class passenger,369943£8               1s               ,Southampton,Grocer                             ,both,,,,
734,23.0,mr ivan staneff,349208,ivan,mr,staneff,76.0,77.0,0.0,3.0,"Staneff, Mr. Ivan",male,False,False,True,False,,0.0,0.0,349208,7.8958,,S,349208,3.0,ivan,mr,staneff,2129.0,"STANEFF, Mr Ivan",23,3rd class passenger,349208£7               17s               11d,Southampton,General Labourer                             ,both,,,,
735,33.0,mr ivan stankovic,349239,ivan,mr,stankovic,285.0,286.0,0.0,3.0,"Stankovic, Mr. Ivan",male,True,False,True,False,33.0,0.0,0.0,349239,8.6625,,C,349239,3.0,ivan,mr,stankovic,2130.0,"STANKOVIC, Mr Ivan",33,3rd class passenger,349239£8               13s               9d,Cherbourg,General Labourer                             ,both,,,,
736,23.0,miss amy zillah elsie stanley,2314,amy zillah elsie,miss,stanley,649.0,650.0,1.0,3.0,"Stanley, Miss. Amy Zillah Elsie",female,False,True,False,True,23.0,0.0,0.0,CA. 2314,7.55,,S,2314,3.0,amy zillah elsie,miss,stanley,2131.0,"STANLEY, Miss Amy Zillah Elsie",24,3rd class passenger,2314£7               11s               ,Southampton,Servant                             ,both,,,,
737,21.0,mr edward roland stanley,45380,edward roland,mr,stanley,494.0,495.0,0.0,3.0,"Stanley, Mr. Edward Roland",male,True,False,True,False,21.0,0.0,0.0,A/4 45380,8.05,,S,45380,3.0,edward roland,mr,stanley,2132.0,"STANLEY, Mr Edward Roland",21,3rd class passenger,45380£8               1s               ,Southampton,Porter                             ,both,,,,
738,41.0,mr samuel ward stanton,237734,samuel ward,mr,stanton,110.0,1002.0,,2.0,"Stanton, Mr. Samuel Ward",male,True,False,True,False,41.0,0.0,0.0,237734,15.0458,,C,237734,2.0,samuel ward,mr,stanton,2133.0,"STANTON, Mr Samuel Ward",42,2nd class passenger,237734£15                             11d,Cherbourg,                             ,both,,,,
739,62.0,mr william thomas stead,113514,william thomas,mr,stead,252.0,253.0,0.0,1.0,"Stead, Mr. William Thomas",male,True,False,True,False,62.0,0.0,0.0,113514,26.55,C87,S,113514,1.0,william thomas,mr,stead,2136.0,"STEAD, Mr William Thomas",62,1st class passenger,113514£26               11s               ,Southampton,Journalist                             ,both,,,,
740,54.0,mr charles emil henry stengel,11778,charles emil henry,mr,stengel,177.0,1069.0,,1.0,"Stengel, Mr. Charles Emil Henry",male,True,False,True,False,54.0,1.0,0.0,11778,55.4417,C116,C,11778,1.0,charles emil henry,mr,stengel,2139.0,"STENGEL, Mr Charles Emil Henry",54,1st class passenger,11778£55               8s               10d,Cherbourg,Businessman                             ,both,,,,
